id,adres_id,nazwa,imie,nazwisko,nip
14734,14734,Gwidon Łomnicki z o.o.,Gwidon,Łomnicki,1388610423
14735,14735,Euzebiusz Chosłowski z o.o.,Euzebiusz,Chosłowski,3003246185
14736,14736,,Walerian,Łobza,
14737,14737,,Karol,Bross,
14738,14738,,Kazimierz,Sopoćko,
14739,14739,,Bolesław,Petrażycki,
14740,14740,,Cezary,Ostwind-Zuzga,
14741,14741,,Jakub,Waśkiewicz,
14742,14742,,Gabriel,Wilczyński,
14743,14743,,Szczęsny,Atlas,
14744,14744,Alfons Dołęga-Mostowicz z o.o.,Alfons,Dołęga-Mostowicz,3191544864
14745,14745,Zygmunt Drecki z o.o.,Zygmunt,Drecki,3727396523
14746,14746,,Ottokar,Starzecki,
14747,14747,,Leszek,Fularski,
14748,14748,Fuad Kucharski z o.o.,Fuad,Kucharski,1484076235
14749,14749,,Olgierd,Minor,
14750,14750,,Bernard,Czikel,
14751,14751,Narcyz Chrościcki z o.o.,Narcyz,Chrościcki,4849578446
14752,14752,,Emil,Mickiewicz,
14753,14753,,Jakub,Łuczak,
14754,14754,,Wilhelm,Jaxa-Rożen,
14755,14755,,Sylwester,Górski,
14756,14756,Walery Hecht z o.o.,Walery,Hecht,7038738056
14757,14757,,Heliodor,Kubisztal,
14758,14758,Justyn Pająk z o.o.,Justyn,Pająk,6932366312
14759,14759,Bohdan Świątecki z o.o.,Bohdan,Świątecki,1226281952
14760,14760,,Emanuel,Kojder,
14761,14761,Kornel Dembowski z o.o.,Kornel,Dembowski,6691694631
14762,14762,,Ksawery,Habowski,
14763,14763,,Felicjan,Zaremba,
14764,14764,,Teodor,Miś,
14765,14765,Czesław Barczyk z o.o.,Czesław,Barczyk,3824462934
14766,14766,,Mieczysław,Barczyk,
14767,14767,,Tytus,Kinalski,
14768,14768,Teofil Zahaczewski z o.o.,Teofil,Zahaczewski,6594922972
14769,14769,Marek Bolesławicz z o.o.,Marek,Bolesławicz,8463150238
14770,14770,Roman Dekański z o.o.,Roman,Dekański,1315462112
14771,14771,Bazyli Ciepichałł z o.o.,Bazyli,Ciepichałł,9302364270
14772,14772,,Wojciech,Ślaski,
14773,14773,,Modest,Schmidt,
14774,14774,Leopold Matz z o.o.,Leopold,Matz,9123614057
14775,14775,,Bolesław,Fyda,
14776,14776,,Korneliusz,Skulski,
14777,14777,,Ludomił,Gött-Getyński,
14778,14778,Gerard Saganowski z o.o.,Gerard,Saganowski,9977192309
14779,14779,,Bernard,Schleyen,
14780,14780,Ludomił Profic z o.o.,Ludomił,Profic,5331907701
14781,14781,Eugeniusz Cięciel z o.o.,Eugeniusz,Cięciel,2737575653
14782,14782,,Bolesław,Orawiec,
14783,14783,Wacław Fryc z o.o.,Wacław,Fryc,1723570845
14784,14784,Sylwester Guderski z o.o.,Sylwester,Guderski,6842815166
14785,14785,Brunon Berski z o.o.,Brunon,Berski,5477072114
14786,14786,,Herman,Olszewski,
14787,14787,,Franciszek,Kurnatowski,
14788,14788,,Rafał,Skibiński,
14789,14789,,Wilhelm,Petrażycki,
14790,14790,Filip Antoniak z o.o.,Filip,Antoniak,3220812857
14791,14791,,Wincenty,Lisowski,
14792,14792,,Marceli,Buchalski,
14793,14793,,Heliodor,Lenczowski,
14794,14794,Artur Buczek z o.o.,Artur,Buczek,6702869057
14795,14795,Iwo Fijałkowski z o.o.,Iwo,Fijałkowski,2698339247
14796,14796,,Ignacy,Nowakowski,
14797,14797,,Erwin,Axentowicz,
14798,14798,,Ludomił,Dołęga-Mostowicz,
14799,14799,,Benedykt,Wollen,
14800,14800,,Zygmunt,Czopór,
14801,14801,,Stanisław,Niedzielski,
14802,14802,,Tadeusz,Stasiaczek,
14803,14803,Plato Babiański z o.o.,Plato,Babiański,5555962244
14804,14804,Czesław Biały z o.o.,Czesław,Biały,7314689335
14805,14805,Gerard Krudowski z o.o.,Gerard,Krudowski,9031370139
14806,14806,Felicjan Płatek z o.o.,Felicjan,Płatek,7747011012
14807,14807,,Euzebiusz,Banach,
14808,14808,,Zdzisław,Władyka,
14809,14809,Edward Maresz z o.o.,Edward,Maresz,3382434517
14810,14810,Gwidon Papara z o.o.,Gwidon,Papara,4928049183
14811,14811,,Zenon,Niedzielski,
14812,14812,,Władysław,Pełczyński,
14813,14813,,Sylwester,Stanek,
14814,14814,Leopold Ciemnołoński z o.o.,Leopold,Ciemnołoński,9694023081
14815,14815,Alfons Janus z o.o.,Alfons,Janus,9197746859
14816,14816,,Paweł,Hryniewski,
14817,14817,,Władysław,Len,
14818,14818,,Wiktor,Wiącek,
14819,14819,Henryk Błotnicki z o.o.,Henryk,Błotnicki,6876216792
14820,14820,,Albert,Łączyński,
14821,14821,Mikołaj Tupaj-Isertingen z o.o.,Mikołaj,Tupaj-Isertingen,5058991381
14822,14822,Wacław Klimecki z o.o.,Wacław,Klimecki,1661549438
14823,14823,,Ignacy,Kuniczak,
14824,14824,Zbigniew Daniłowski z o.o.,Zbigniew,Daniłowski,9668465785
14825,14825,Teofil Kunicki z o.o.,Teofil,Kunicki,3398975542
14826,14826,,Anastazy,Kiełbasiński,
14827,14827,Włodzimierz Olbrycht z o.o.,Włodzimierz,Olbrycht,4097340096
14828,14828,Erwin Senkowski z o.o.,Erwin,Senkowski,2971024485
14829,14829,,Leonard,Bojarski,
14830,14830,Ernest Peretiakowicz z o.o.,Ernest,Peretiakowicz,9355178522
14831,14831,,Eugeniusz,Kuczewski,
14832,14832,,Stanisław,Niemira,
14833,14833,Alojzy Schlarp z o.o.,Alojzy,Schlarp,5992391506
14834,14834,Władysław Brachaczek z o.o.,Władysław,Brachaczek,8382637030
14835,14835,Stefan Dziwiłł z o.o.,Stefan,Dziwiłł,7361279568
14836,14836,,Erazm,Zawada,
14837,14837,Teodor Baszniak z o.o.,Teodor,Baszniak,3871614685
14838,14838,,Romuald,Bieńkowski,
14839,14839,,Alfred,Stanek,
14840,14840,,Paweł,Wielowieyski,
14841,14841,Emanuel Urban z o.o.,Emanuel,Urban,8215716842
14842,14842,Dobiesław Bordolo z o.o.,Dobiesław,Bordolo,8180604066
14843,14843,,Mieczysław,Liniarski,
14844,14844,,Leon,Opatowicz,
14845,14845,,Hugo,Mozdyniewicz,
14846,14846,Ernest Jus z o.o.,Ernest,Jus,1272889207
14847,14847,,Paweł,Szłapa,
14848,14848,Brunon Sosnkowski z o.o.,Brunon,Sosnkowski,4880391173
14849,14849,Wilhelm Rusiecki z o.o.,Wilhelm,Rusiecki,9934707261
14850,14850,,Lesław,Kutyba,
14851,14851,,Chrystian,Bogusz,
14852,14852,Henryk Jachieć z o.o.,Henryk,Jachieć,5749565231
14853,14853,,Marian,Tarabanowicz,
14854,14854,Janusz Misiurewicz z o.o.,Janusz,Misiurewicz,2367018525
14855,14855,Narcyz Borowiec z o.o.,Narcyz,Borowiec,4034210409
14856,14856,Edwin Chmielewski z o.o.,Edwin,Chmielewski,5928199238
14857,14857,Zdzisław Bracławski-Herman z o.o.,Zdzisław,Bracławski-Herman,6476481613
14858,14858,,Juliusz,Kojder,
14859,14859,,Zygmunt,Englert,
14860,14860,Tomasz Waligórski z o.o.,Tomasz,Waligórski,7329982367
14861,14861,,Euzebiusz,Bryliński,
14862,14862,Erwin Bartkowski z o.o.,Erwin,Bartkowski,9665570831
14863,14863,,Hugo,Arczyński,
14864,14864,Ferdynand Brzoza-Brzezina z o.o.,Ferdynand,Brzoza-Brzezina,1482511503
14865,14865,,Ottokar,Żywocki,
14866,14866,,Erazm,Anders,
14867,14867,,Anastazy,Siwula,
14868,14868,,Anastazy,Kucza,
14869,14869,,Zenon,Trzos,
14870,14870,Leszek Korolewicz z o.o.,Leszek,Korolewicz,5000161366
14871,14871,,Lesław,Przychocki,
14872,14872,Jerzy Dusiewicz z o.o.,Jerzy,Dusiewicz,3031748220
14873,14873,Apolinary Węgrzyn z o.o.,Apolinary,Węgrzyn,6700304550
14874,14874,,Maria,Werschner,
14875,14875,,Gustaw,Kulik,
14876,14876,,Franciszek,Barczyk,
14877,14877,Tadeusz Dziwiłł z o.o.,Tadeusz,Dziwiłł,1326202585
14878,14878,,Rafał,Brągiel,
14879,14879,,Wiesław,Świdziński,
14880,14880,,Filip,Biestek,
14881,14881,,Benedykt,Gorgoń,
14882,14882,,Ludwik,Babiański,
14883,14883,Łucjan Turkowski z o.o.,Łucjan,Turkowski,5765877333
14884,14884,,Jędrzej,Zygmuntowicz,
14885,14885,,Mieczysław,Kruk-Strzelecki,
14886,14886,,Rudolf,Stahlberger,
14887,14887,Marek Barcikowski z o.o.,Marek,Barcikowski,6584089924
14888,14888,,Edmund,Angerman,
14889,14889,,Norbert,Białkowski,
14890,14890,,Kazimierz,Orłowski,
14891,14891,,Korneliusz,Lilienfeld-Krzewski,
14892,14892,,Adam,Łakomy,
14893,14893,,Kazimierz,Pióro,
14894,14894,Teodor Wędziagolski z o.o.,Teodor,Wędziagolski,7342341422
14895,14895,,Stanisław,Lipcsey-Steiner,
14896,14896,Brunon Jachieć z o.o.,Brunon,Jachieć,5820330098
14897,14897,August Myśliński z o.o.,August,Myśliński,5671654228
14898,14898,Mikołaj Lewandowski z o.o.,Mikołaj,Lewandowski,1016747937
14899,14899,,Gabriel,Łobza,
14900,14900,Iwo Moraczewski z o.o.,Iwo,Moraczewski,9301474387
14901,14901,,Melchior,Cegielski,
14902,14902,Ryszard Borkiewicz z o.o.,Ryszard,Borkiewicz,2860056245
14903,14903,,Bohdan,Stotko,
14904,14904,,Włodzimierz,Gött-Getyński,
14905,14905,Ludomił Juszczyk z o.o.,Ludomił,Juszczyk,4429976662
14906,14906,,Eugeniusz,Bazarnik,
14907,14907,,Erwin,Supniewski,
14908,14908,Ksawery Kleeberg z o.o.,Ksawery,Kleeberg,5187880369
14909,14909,,Wincenty,Sykulski,
14910,14910,,Łucjan,Bohomolec,
14911,14911,,Alfred,Koczwara,
14912,14912,,Narcyz,Adamczyk,
14913,14913,,Bohdan,Jugendfein,
14914,14914,,Ryszard,Trapszo,
14915,14915,,Eugeniusz,Kościuk,
14916,14916,Herman Zahaczewski z o.o.,Herman,Zahaczewski,2988554904
14917,14917,,Gerard,Bura,
14918,14918,,Emil,Żaba,
14919,14919,,Rajmund,Hickiewicz,
14920,14920,,Emil,Cehak,
14921,14921,,Włodzimierz,Lewandowski,
14922,14922,Ludomił Bajer z o.o.,Ludomił,Bajer,4900184261
14923,14923,Otton Banach z o.o.,Otton,Banach,2741716852
14924,14924,,Hipolit,Kuszelewski,
14925,14925,,Emanuel,Badowski,
14926,14926,Lech Fischer-Drauenegg z o.o.,Lech,Fischer-Drauenegg,3575381644
14927,14927,Jakub Olszewski z o.o.,Jakub,Olszewski,6640877273
14928,14928,,Iwo,Ciałowicz,
14929,14929,Heliodor Winicki z o.o.,Heliodor,Winicki,8251230569
14930,14930,,Ottokar,Karnibad,
14931,14931,Ottokar Kukiel z o.o.,Ottokar,Kukiel,7939489874
14932,14932,Adam Barcikowski z o.o.,Adam,Barcikowski,6264250095
14933,14933,,Tadeusz,Rómmel,
14934,14934,Szczęsny Świtalski z o.o.,Szczęsny,Świtalski,3713149762
14935,14935,,Bohdan,Lewiński,
14936,14936,Henryk Supniewski z o.o.,Henryk,Supniewski,7461192763
14937,14937,,Witold,Hempel,
14938,14938,Hugo Mniszek z o.o.,Hugo,Mniszek,4271772116
14939,14939,Włodzimierz Kozakiewicz z o.o.,Włodzimierz,Kozakiewicz,6241392667
14940,14940,,Feliks,Adamski,
14941,14941,,Albert,Bujalski,
14942,14942,Leszek Wroczyński z o.o.,Leszek,Wroczyński,9305384843
14943,14943,,Hieronim,Nowiński,
14944,14944,,Lucjan,Marcinkowski,
14945,14945,,Wilhelm,Majkowski,
14946,14946,,Bronisław,Woyniłłowicz,
14947,14947,,Rajmund,Lipcsey-Steiner,
14948,14948,Hipolit Wład z o.o.,Hipolit,Wład,6872128223
14949,14949,Filip Łuczak z o.o.,Filip,Łuczak,1446065411
14950,14950,,Chrystian,Świdziński,
14951,14951,Euzebiusz Krogulski z o.o.,Euzebiusz,Krogulski,7037937831
14952,14952,Łucjan Ulrych z o.o.,Łucjan,Ulrych,4011792086
14953,14953,,Wiktor,Szenajch,
14954,14954,Korneliusz Łagiewski z o.o.,Korneliusz,Łagiewski,9958568966
14955,14955,,Wacław,Tunguz-Zawiślak,
14956,14956,,Lech,Bargieł,
14957,14957,,Edward,Demel,
14958,14958,,Kornel,Król,
14959,14959,,Leszek,Kozakiewicz,
14960,14960,,Kanty,Drotlew,
14961,14961,,Jakub,Adamski,
14962,14962,,Leszek,Pasternak,
14963,14963,,Plato,Bończa-Uzdowski,
14964,14964,Emanuel Taczak z o.o.,Emanuel,Taczak,1906368382
14965,14965,Fryderyk Sawczyński z o.o.,Fryderyk,Sawczyński,9879797138
14966,14966,Władysław Dropiński z o.o.,Władysław,Dropiński,1043490640
14967,14967,,Witold,Andrusiewicz,
14968,14968,,Jakub,Janus,
14969,14969,,Plato,Szwajkowski,
14970,14970,,Emil,Cehak,
14971,14971,,Feliks,Stachiewicz,
14972,14972,Dobiesław Mochnacki z o.o.,Dobiesław,Mochnacki,4448011581
14973,14973,,Stanisław,Arciszewski,
14974,14974,Andrzej Kossecki z o.o.,Andrzej,Kossecki,2382783379
14975,14975,,Roman,Wołowski,
14976,14976,,Lesław,Trapszo,
14977,14977,,Fuad,Grynkiewicz-Sudnik,
14978,14978,Anastazy Budzianowski z o.o.,Anastazy,Budzianowski,2863050274
14979,14979,,Ludomił,Toruń,
14980,14980,,Chrystian,Bigda,
14981,14981,,Sergiusz,Skwarczyński,
14982,14982,,Bertold,Mirny,
14983,14983,,Szczęsny,Sołtan,
14984,14984,Fryderyk Ciechanowski z o.o.,Fryderyk,Ciechanowski,6604149159
14985,14985,,Anastazy,Stefanicki,
14986,14986,Erwin Skoczylas z o.o.,Erwin,Skoczylas,4560174582
14987,14987,Modest Machnowski z o.o.,Modest,Machnowski,6074670163
14988,14988,,Adolf,Poznański,
14989,14989,Lesław Brzeziński z o.o.,Lesław,Brzeziński,4478030755
14990,14990,Paweł Bazarnik z o.o.,Paweł,Bazarnik,2868043739
14991,14991,,Edward,Czaykowski,
14992,14992,,Wilhelm,Starzecki,
14993,14993,Franciszek Kitlas z o.o.,Franciszek,Kitlas,7025080777
14994,14994,Mieczysław Władyka z o.o.,Mieczysław,Władyka,9260497235
14995,14995,,Tomasz,Peretiakowicz,
14996,14996,,Witold,Pikulski,
14997,14997,,Jędrzej,Procner,
14998,14998,,Hieronim,Montwiłło,
14999,14999,Gustaw Bogusz z o.o.,Gustaw,Bogusz,2414496726
15000,15000,,Aleksander,Bąk,
15001,15001,,Paweł,Młotek,
15002,15002,,Józef,Frydrych,
15003,15003,Józef Piłsudski z o.o.,Józef,Piłsudski,4158715233
15004,15004,,Ernest,Antoniak,
15005,15005,,Marek,Merwin,
15006,15006,Wincenty Schmidt z o.o.,Wincenty,Schmidt,7309819109
15007,15007,,Józef,Osmolski,
15008,15008,,Artur,Narbutt-Łuczyński,
15009,15009,,Adolf,Żurakowski,
15010,15010,,Ernest,Niemira,
15011,15011,,Sylwester,Szamota,
15012,15012,Juliusz Juszczyk z o.o.,Juliusz,Juszczyk,8995803860
15013,15013,,Włodzimierz,Handelsman,
15014,15014,,Szymon,Barwiołek,
15015,15015,Marian Chadaj z o.o.,Marian,Chadaj,8161177903
15016,15016,,Włodzimierz,Merwin,
15017,15017,,Lucjan,Ulatowski,
15018,15018,,Zbigniew,Jeszke,
15019,15019,,Hipolit,Wierzba,
15020,15020,Andrzej Sykulski z o.o.,Andrzej,Sykulski,9670018256
15021,15021,Norbert Szydłowski z o.o.,Norbert,Szydłowski,3038280395
15022,15022,,Bohdan,Mięsowicz,
15023,15023,Herman Stempniewicz z o.o.,Herman,Stempniewicz,4522452848
15024,15024,,Wilhelm,Machlejd,
15025,15025,,Fuad,Kotlarski,
15026,15026,,Romuald,Żebrowski,
15027,15027,Rajmund Starczewski z o.o.,Rajmund,Starczewski,2533179326
15028,15028,,Czesław,Dembowski,
15029,15029,Herman Kaczkowski z o.o.,Herman,Kaczkowski,6864546216
15030,15030,,Mikołaj,Rowicki,
15031,15031,Wiesław Sosialuk z o.o.,Wiesław,Sosialuk,5292893647
15032,15032,,Chrystian,Wiloch,
15033,15033,,Edmund,Matuszek,
15034,15034,,Ottokar,Stępiński,
15035,15035,,Wacław,Krajewski,
15036,15036,Jerzy Kras z o.o.,Jerzy,Kras,9091914814
15037,15037,Erwin Seib z o.o.,Erwin,Seib,2814315582
15038,15038,,Julian,Zwonarz,
15039,15039,,Jan,Zawada,
15040,15040,,Xawery,Trzos,
15041,15041,,Rafał,Barcikowski,
15042,15042,,Stanisław,Zemanek,
15043,15043,,Anastazy,Leszczyński,
15044,15044,Witold Brzoza-Brzezina z o.o.,Witold,Brzoza-Brzezina,4497553701
15045,15045,,Edmund,Piłsudski,
15046,15046,,Jan,Wyżykowski,
15047,15047,,Paweł,Filipkowski,
15048,15048,,Leon,Płatek,
15049,15049,,Bronisław,Rodzeń,
15050,15050,,Bolesław,Wieruszewski,
15051,15051,,Karol,Szwojnicki,
15052,15052,Melchior Ruśkiewicz z o.o.,Melchior,Ruśkiewicz,3302368558
15053,15053,,Euzebiusz,Piskorski,
15054,15054,,Ottokar,Gładysz,
15055,15055,,Rudolf,Rzepecki,
15056,15056,,Emilian,Świątecki,
15057,15057,,Rudolf,Adamczak,
15058,15058,Rajmund Grabowski z o.o.,Rajmund,Grabowski,9527422942
15059,15059,,Medard,Bałaszeskul,
15060,15060,,Ksawery,Kierkowski,
15061,15061,Iwo Kister z o.o.,Iwo,Kister,2818643533
15062,15062,,Ernest,Gryczman,
15063,15063,,Stanisław,Mijakowski,
15064,15064,,Walerian,Kuciel,
15065,15065,,Marcin,Komarnicki,
15066,15066,,Teodor,Frączek,
15067,15067,,Brunon,Bogaczewicz,
15068,15068,Tomasz Wojtkiewicz z o.o.,Tomasz,Wojtkiewicz,5689038766
15069,15069,Leszek Dziwiłł z o.o.,Leszek,Dziwiłł,5224605387
15070,15070,,Melchior,Korzeniowski,
15071,15071,Bohdan Demel z o.o.,Bohdan,Demel,4385188723
15072,15072,,Ryszard,Englisch,
15073,15073,,Herman,Żywocki,
15074,15074,Plato Bratro z o.o.,Plato,Bratro,4561438457
15075,15075,,Anastazy,Gorgoń,
15076,15076,Tadeusz Romańczuk z o.o.,Tadeusz,Romańczuk,8539023117
15077,15077,Zdzisław Arwaniti z o.o.,Zdzisław,Arwaniti,9986759431
15078,15078,Kornel Bosak-Pakowski z o.o.,Kornel,Bosak-Pakowski,1529905466
15079,15079,Edward Cšadek z o.o.,Edward,Cšadek,5669091732
15080,15080,,Norbert,Plisowski,
15081,15081,Feliks Bujnicki z o.o.,Feliks,Bujnicki,6487219796
15082,15082,,Bernard,Furgalski,
15083,15083,,Hipolit,Łojkiewicz,
15084,15084,Witold Cichowski z o.o.,Witold,Cichowski,1583347592
15085,15085,Sergiusz Wójcik z o.o.,Sergiusz,Wójcik,9708838570
15086,15086,Zygfryd Szeląg z o.o.,Zygfryd,Szeląg,2759178769
15087,15087,Konrad Zegarski z o.o.,Konrad,Zegarski,6360619138
15088,15088,Ludwik Ruśkiewicz z o.o.,Ludwik,Ruśkiewicz,1443193947
15089,15089,Alfred Doskoczyński z o.o.,Alfred,Doskoczyński,4172936313
15090,15090,,Narcyz,Jankowski,
15091,15091,,Maria,Iwanowski,
15092,15092,Maria Skibiński z o.o.,Maria,Skibiński,3995798109
15093,15093,,Edmund,Zdanowski,
15094,15094,,Fryderyk,Stefanicki,
15095,15095,Michał Voit z o.o.,Michał,Voit,1109762169
15096,15096,Narcyz Szałowski z o.o.,Narcyz,Szałowski,6886551699
15097,15097,Melchior Święcicki z o.o.,Melchior,Święcicki,3761878371
15098,15098,Aleksander Mozdyniewicz z o.o.,Aleksander,Mozdyniewicz,4018643373
15099,15099,Konrad Kęsicki z o.o.,Konrad,Kęsicki,2322715491
15100,15100,,Gwidon,Poznański,
15101,15101,,Tadeusz,Ostwind-Zuzga,
15102,15102,,Hieronim,Antoniewicz,
15103,15103,Walerian Szewalski z o.o.,Walerian,Szewalski,7998409201
15104,15104,Tytus Brzoza-Brzezina z o.o.,Tytus,Brzoza-Brzezina,7133771813
15105,15105,Ignacy Denhoff-Czarnocki z o.o.,Ignacy,Denhoff-Czarnocki,5247542568
15106,15106,Mieczysław Bartkowiak z o.o.,Mieczysław,Bartkowiak,1630238502
15107,15107,Jan Gawędzki z o.o.,Jan,Gawędzki,3215642229
15108,15108,,Otton,Jachieć,
15109,15109,,Tadeusz,Styrczula,
15110,15110,Cezary Winicki z o.o.,Cezary,Winicki,7206125046
15111,15111,,Anastazy,Gryczman,
15112,15112,Herman Ścibor-Rylski z o.o.,Herman,Ścibor-Rylski,2929247822
15113,15113,,Tytus,Knapp,
15114,15114,,Tytus,Bisztyga,
15115,15115,Brunon Szczerba z o.o.,Brunon,Szczerba,1385344416
15116,15116,,Ignacy,Hickiewicz,
15117,15117,Emil Gładysz z o.o.,Emil,Gładysz,4698029018
15118,15118,,Osman,Macieliński,
15119,15119,Alfons Barcikowski z o.o.,Alfons,Barcikowski,2080021449
15120,15120,,Anastazy,Świtalski,
15121,15121,,Jakub,Grynkiewicz-Sudnik,
15122,15122,,Witold,Kinalski,
15123,15123,Jakub Baranowski z o.o.,Jakub,Baranowski,8817116534
15124,15124,,Iwo,Petri,
15125,15125,,Emil,Zabielski,
15126,15126,Kornel Żołędziowski z o.o.,Kornel,Żołędziowski,2162177737
15127,15127,,Erwin,Wajda,
15128,15128,Lucjan Nałęcz-Gembicki z o.o.,Lucjan,Nałęcz-Gembicki,7874360349
15129,15129,Kornel Zawadzki z o.o.,Kornel,Zawadzki,7302498945
15130,15130,,Xawery,Więckowski,
15131,15131,Emanuel Krawecki z o.o.,Emanuel,Krawecki,2779693123
15132,15132,,Gustaw,Sabliński,
15133,15133,,Bernard,Pajączkowski-Dydyński,
15134,15134,,Lech,Śpiewak,
15135,15135,,Emanuel,Bober,
15136,15136,Xawery Matz z o.o.,Xawery,Matz,9671471557
15137,15137,Adam Bartoszyński z o.o.,Adam,Bartoszyński,3708720465
15138,15138,Otton Becker z o.o.,Otton,Becker,1645677447
15139,15139,Zenon Bazarnik z o.o.,Zenon,Bazarnik,1223105883
15140,15140,,Teofil,Welz,
15141,15141,,Roman,Jełowicki,
15142,15142,Zygfryd Wielowieyski z o.o.,Zygfryd,Wielowieyski,4605151616
15143,15143,,Aleksander,Scazighino,
15144,15144,Euzebiusz Czendefu z o.o.,Euzebiusz,Czendefu,8801572059
15145,15145,,Bronisław,Bielowicz,
15146,15146,,Walerian,Skrzywanek,
15147,15147,,Rajmund,Sendorek,
15148,15148,Gabriel Batory z o.o.,Gabriel,Batory,3973919452
15149,15149,,Gerard,Brochwicz-Lewiński,
15150,15150,,Emilian,Starzecki,
15151,15151,Tytus Mijakowski z o.o.,Tytus,Mijakowski,7068710334
15152,15152,,Tadeusz,Pióro,
15153,15153,,Paweł,Panek,
15154,15154,Łucjan Wartha z o.o.,Łucjan,Wartha,7416492142
15155,15155,Szczęsny Gebel z o.o.,Szczęsny,Gebel,9032158957
15156,15156,Marcin Bartkowiak z o.o.,Marcin,Bartkowiak,3252780458
15157,15157,Wiesław Solski z o.o.,Wiesław,Solski,7950001578
15158,15158,,Kazimierz,Liebich,
15159,15159,Kanty Uklański z o.o.,Kanty,Uklański,3137481088
15160,15160,Franciszek Szczerba-Likiernik z o.o.,Franciszek,Szczerba-Likiernik,6402340482
15161,15161,Czesław Tupaj-Isertingen z o.o.,Czesław,Tupaj-Isertingen,8993958565
15162,15162,Korneliusz Maszadro z o.o.,Korneliusz,Maszadro,5101842298
15163,15163,,Fryderyk,Tippe,
15164,15164,,Osman,Lewiński,
15165,15165,Janusz Rola-Żymierski z o.o.,Janusz,Rola-Żymierski,1396722021
15166,15166,Stefan Luśniak z o.o.,Stefan,Luśniak,5902004786
15167,15167,,Plato,Lipcsey-Steiner,
15168,15168,,Justyn,Brzeziński-Dunin,
15169,15169,,Modest,Matzenauer,
15170,15170,,Bertold,Węgrzyn,
15171,15171,,Lech,Kustroń,
15172,15172,,Cezary,Cybulski,
15173,15173,,Emilian,Kiełbasiński,
15174,15174,Modest Chrościcki z o.o.,Modest,Chrościcki,2257232681
15175,15175,,Karol,Brzeziński-Dunin,
15176,15176,Zdzisław Wrażej z o.o.,Zdzisław,Wrażej,3266677681
15177,15177,Konrad Cięciel z o.o.,Konrad,Cięciel,3770197352
15178,15178,,Jan,Seib,
15179,15179,,Włodzimierz,Węglowski,
15180,15180,,Maria,Andrusiewicz,
15181,15181,Eugeniusz Kułakowski z o.o.,Eugeniusz,Kułakowski,9333409021
15182,15182,Wiesław Maluszycki z o.o.,Wiesław,Maluszycki,3427012642
15183,15183,Konstanty Skierczyński z o.o.,Konstanty,Skierczyński,5263612132
15184,15184,Rudolf Brzeziński-Dunin z o.o.,Rudolf,Brzeziński-Dunin,9055732999
15185,15185,Edwin Maresz z o.o.,Edwin,Maresz,1479959866
15186,15186,Chrystian Boerner z o.o.,Chrystian,Boerner,2441664825
15187,15187,Mieczysław Ziemblic z o.o.,Mieczysław,Ziemblic,5436433647
15188,15188,Albert Węglowski z o.o.,Albert,Węglowski,3566150984
15189,15189,,Lesław,Matuszek,
15190,15190,Walery Matuszek z o.o.,Walery,Matuszek,6514412488
15191,15191,Marian Popiński z o.o.,Marian,Popiński,6305396582
15192,15192,,Edwin,Bornstaedt,
15193,15193,Bernard Bunsch z o.o.,Bernard,Bunsch,8867334569
15194,15194,,Xawery,Czyżek,
15195,15195,,Romuald,Kościuk,
15196,15196,,Michał,Maszadro,
15197,15197,Gerard Sulimirski z o.o.,Gerard,Sulimirski,5870749169
15198,15198,Kanty Topczewski z o.o.,Kanty,Topczewski,5899536125
15199,15199,,Ludomił,Bobicki,
15200,15200,,Czesław,Berski,
15201,15201,,Wiesław,Ulatowski,
15202,15202,,Melchior,Władyka,
15203,15203,,Franciszek,Kamiński,
15204,15204,Leonard Pohoski z o.o.,Leonard,Pohoski,1303626268
15205,15205,Aleksander Krzeczunowicz z o.o.,Aleksander,Krzeczunowicz,5302994786
15206,15206,,Włodzimierz,Gołogórski,
15207,15207,,Sergiusz,Kalinowski,
15208,15208,,Teodor,Stasiaczek,
15209,15209,,Norbert,Piłsudski,
15210,15210,Plato Samójłowicz-Salamonowicz z o.o.,Plato,Samójłowicz-Salamonowicz,1332884303
15211,15211,,Alojzy,Olbrycht,
15212,15212,,Marcin,Bartkowiak,
15213,15213,Wiesław Kierkowski z o.o.,Wiesław,Kierkowski,8225913945
15214,15214,,Filip,Bietkowski,
15215,15215,,Szczęsny,Misiurewicz,
15216,15216,,Romuald,Targowski-Tarnawa,
15217,15217,,Ernest,Piwnicki,
15218,15218,,Euzebiusz,Stankiewicz,
15219,15219,,Gwidon,Doczkał,
15220,15220,Hipolit Tabisz z o.o.,Hipolit,Tabisz,5889928699
15221,15221,Iwo Trapszo z o.o.,Iwo,Trapszo,8367293673
15222,15222,,Adam,Żebrowski,
15223,15223,,Benedykt,Piwnicki,
15224,15224,Ignacy Bura z o.o.,Ignacy,Bura,1082896323
15225,15225,Hieronim Marecki z o.o.,Hieronim,Marecki,1673161184
15226,15226,,Ernest,Burczak,
15227,15227,Eugeniusz Wyrwiński z o.o.,Eugeniusz,Wyrwiński,6571248771
15228,15228,,August,Kreczmar,
15229,15229,Maksymilian Machlejd z o.o.,Maksymilian,Machlejd,6670442896
15230,15230,Ksawery Nowakowski z o.o.,Ksawery,Nowakowski,8757911645
15231,15231,,Fuad,Mijakowski,
15232,15232,,Hipolit,Dulęba,
15233,15233,,Kornel,Nazarewicz,
