ID,ADRES_ID,NAZWA,IMIE,NAZWISKO,NIP
3911,3911,,Marek,Batory,
3912,3912,,Wiktor,Stahlberger,
3913,3913,,Edwin,Sitko,
3914,3914,,Chrystian,Mirny,
3915,3915,,Alfons,Skwarczyński,
3916,3916,,Ludomił,Iwanowski,
3917,3917,,Modest,Konieczny,
3918,3918,,August,Suszyński,
3919,3919,Zdzisław Bałachowski z o.o.,Zdzisław,Bałachowski,8473712131
3920,3920,,Herman,Ryl,
3921,3921,,Lech,Cetnerowski,
3922,3922,,Gabriel,Rodzeń,
3923,3923,,Heliodor,Komorowski,
3924,3924,Erwin Nekanda-Trepka z o.o.,Erwin,Nekanda-Trepka,1882849969
3925,3925,,Maksymilian,Zagórski,
3926,3926,Marian Kasperlik z o.o.,Marian,Kasperlik,8559157664
3927,3927,Łucjan Załuska z o.o.,Łucjan,Załuska,6160751884
3928,3928,,Ignacy,Hordt,
3929,3929,,Bernard,Lipiński,
3930,3930,,Brunon,Socha,
3931,3931,,Józef,Olejniczakowski,
3932,3932,Edmund Ginsbert z o.o.,Edmund,Ginsbert,1947163092
3933,3933,,Ottokar,Choma,
3934,3934,,Franciszek,Nakoniecznikoff-Klukowski,
3935,3935,Andrzej Kowalówka z o.o.,Andrzej,Kowalówka,9546906515
3936,3936,,Korneliusz,Świerczyński,
3937,3937,,Kazimierz,Kister,
3938,3938,,Emilian,Kotlarski,
3939,3939,,Eugeniusz,Picheta,
3940,3940,,Konstanty,Kucza,
3941,3941,,Jakub,Więckowski,
3942,3942,,Witold,Szumański,
3943,3943,Alfred Wilczyński z o.o.,Alfred,Wilczyński,1936309049
3944,3944,Sergiusz Bajer z o.o.,Sergiusz,Bajer,7516109283
3945,3945,,Felicjan,Bartsch,
3946,3946,,Osman,Skoczylas,
3947,3947,,Franciszek,Ekert,
3948,3948,Brunon Władyka z o.o.,Brunon,Władyka,2433737006
3949,3949,,Apolinary,Mijakowski,
3950,3950,,Herman,Zawadzki,
3951,3951,Marcin Cypryszewski z o.o.,Marcin,Cypryszewski,4602522990
3952,3952,,Hieronim,Frąckowiak,
3953,3953,Marek Mrowec z o.o.,Marek,Mrowec,7095893114
3954,3954,,Filip,Fabijanowski,
3955,3955,,Ludomił,Wolnowski,
3956,3956,,Piotr,Kubisztal,
3957,3957,,Rudolf,Pohoski,
3958,3958,,Wojciech,Furgalski,
3959,3959,Szymon Serednicki z o.o.,Szymon,Serednicki,7765539578
3960,3960,,Kanty,Weyde,
3961,3961,Korneliusz Blumski z o.o.,Korneliusz,Blumski,7039604884
3962,3962,Medard Skrzywanek z o.o.,Medard,Skrzywanek,6196168440
3963,3963,,Plato,Grączykowski,
3964,3964,,Janusz,Buszyński,
3965,3965,,Marcin,Ziętkiewicz,
3966,3966,,Konrad,Florek,
3967,3967,,Maria,Piłsudski,
3968,3968,,Tomasz,Krawecki,
3969,3969,Włodzimierz Hałaciński z o.o.,Włodzimierz,Hałaciński,8494229160
3970,3970,,Cezary,Lewandowski,
3971,3971,,Eugeniusz,Cegielski,
3972,3972,Leon Albrycht z o.o.,Leon,Albrycht,2189347570
3973,3973,,Korneliusz,Opatrny,
3974,3974,,Olgierd,Socha,
3975,3975,Bernard Porwit z o.o.,Bernard,Porwit,3703311217
3976,3976,Lesław Grzechowiak z o.o.,Lesław,Grzechowiak,6805237704
3977,3977,Bolesław Klimecki z o.o.,Bolesław,Klimecki,9980027360
3978,3978,,Bronisław,Samójłowicz-Salamonowicz,
3979,3979,,Walery,Misiurewicz,
3980,3980,Mikołaj Blatkiewicz z o.o.,Mikołaj,Blatkiewicz,7073514532
3981,3981,,Wilhelm,Węgrzynowski,
3982,3982,,Ottokar,Kostecki,
3983,3983,,Gwidon,Zygmuntowicz,
3984,3984,,Ryszard,Blatkiewicz,
3985,3985,,Olgierd,Szamota,
3986,3986,,August,Bocheński,
3987,3987,,Szczęsny,Schwarzenberg-Czerny,
3988,3988,,Plato,Świtalskis,
3989,3989,Wincenty Burczak z o.o.,Wincenty,Burczak,5517369176
3990,3990,,Narcyz,Zawadowski,
3991,3991,Modest Urbanek z o.o.,Modest,Urbanek,6704658571
3992,3992,,Hipolit,Szalewicz,
3993,3993,Olgierd Drapella z o.o.,Olgierd,Drapella,5091087051
3994,3994,,Władysław,Jarosz,
3995,3995,Lech Ciałowicz z o.o.,Lech,Ciałowicz,9579885727
3996,3996,,Zbigniew,Bałłaban,
3997,3997,,Modest,Szablewski,
3998,3998,,Ryszard,Wańkowicz,
3999,3999,Anastazy Szafran z o.o.,Anastazy,Szafran,7800529386
4000,4000,Bronisław Piro z o.o.,Bronisław,Piro,1493330104
4001,4001,,Wilhelm,Paciorek,
4002,4002,,Leonard,Kleeberg,
4003,4003,,Lesław,Ekert,
4004,4004,Marceli Bohusz-Szyszko z o.o.,Marceli,Bohusz-Szyszko,4092895614
4005,4005,,Karol,Krzywiec,
4006,4006,Iwo Kowalówka z o.o.,Iwo,Kowalówka,2310263669
4007,4007,Andrzej Żółtowski z o.o.,Andrzej,Żółtowski,3224227121
4008,4008,Zenon Kaczkowski z o.o.,Zenon,Kaczkowski,3296257137
4009,4009,,Zbigniew,Kiełbasiński,
4010,4010,Ludomił Buchcik z o.o.,Ludomił,Buchcik,7821360739
4011,4011,,Artur,Mazurkiewicz,
4012,4012,,Zbigniew,Ryś-Trojanowski,
4013,4013,Juliusz Kwaskowski z o.o.,Juliusz,Kwaskowski,4442193223
4014,4014,Kanty Kucharski z o.o.,Kanty,Kucharski,9416553706
4015,4015,,Wiktor,Petri,
4016,4016,,Konstanty,Seib,
4017,4017,,Roman,But,
4018,4018,Cezary Fuchs z o.o.,Cezary,Fuchs,8340185146
4019,4019,Wojciech Orłowski z o.o.,Wojciech,Orłowski,1586671053
4020,4020,,Wilhelm,Dołęga-Mostowicz,
4021,4021,Feliks Piskor z o.o.,Feliks,Piskor,2502386293
4022,4022,,Gwidon,Wertheim,
4023,4023,Sylwester Wołowski z o.o.,Sylwester,Wołowski,4286457526
4024,4024,,Justyn,Stryjeński,
4025,4025,,Stefan,Czyżewicz,
4026,4026,Leszek Rola-Żymierski z o.o.,Leszek,Rola-Żymierski,8815379265
4027,4027,Rajmund Matzenauer z o.o.,Rajmund,Matzenauer,7050794730
4028,4028,,Janusz,Gross,
4029,4029,,Szczęsny,Hein,
4030,4030,,Erazm,Wielowieyski,
4031,4031,,Fuad,Stefanicki,
4032,4032,,Walerian,Bogucki,
4033,4033,,Erazm,Wiloch,
4034,4034,Apolinary Barwiołek z o.o.,Apolinary,Barwiołek,8971874953
4035,4035,Czesław Świerczyński z o.o.,Czesław,Świerczyński,2181239981
4036,4036,,Brunon,Młodzianowski,
4037,4037,Leopold Witecki z o.o.,Leopold,Witecki,9934830362
4038,4038,,Bertold,Picheta,
4039,4039,Norbert Albrycht z o.o.,Norbert,Albrycht,8338502790
4040,4040,,Adam,But,
4041,4041,,Walerian,Jegliński,
4042,4042,,Antoni,Żołędziowski,
4043,4043,,Zenon,Pyz,
4044,4044,Ludwik Krudowski z o.o.,Ludwik,Krudowski,8641602063
4045,4045,,Lesław,Zawarczyński,
4046,4046,Antoni Biegański z o.o.,Antoni,Biegański,1087015322
4047,4047,,Bruno,Pileski,
4048,4048,,Julian,Narbutt-Łuczyński,
4049,4049,,Leszek,Becker,
4050,4050,,Ksawery,Eile,
4051,4051,,Bronisław,Wołkowicki,
4052,4052,,Osman,Felsztyn,
4053,4053,Iwo Getter z o.o.,Iwo,Getter,3994580483
4054,4054,,Ernest,Niemira,
4055,4055,Bernard Targowski-Tarnawa z o.o.,Bernard,Targowski-Tarnawa,4221008714
4056,4056,Norbert Skrzydlewski z o.o.,Norbert,Skrzydlewski,3486769068
4057,4057,,Olgierd,Tumielewicz,
4058,4058,,Kornel,Dobrzański,
4059,4059,,Michał,Świtalskis,
4060,4060,Melchior Skrzywanek z o.o.,Melchior,Skrzywanek,8143448664
4061,4061,,Mikołaj,Frydrych,
4062,4062,,Zdzisław,Buterlewicz,
4063,4063,Lech Rodzeń z o.o.,Lech,Rodzeń,4323064691
4064,4064,Adolf Kuczewski z o.o.,Adolf,Kuczewski,2040169349
4065,4065,,Julian,Bogaczewicz,
4066,4066,,Bruno,Poschinger,
4067,4067,,Julian,Suszyński,
4068,4068,,Tytus,Buszyński,
4069,4069,Maria Kuniczak z o.o.,Maria,Kuniczak,3055333135
4070,4070,Plato Bardziński z o.o.,Plato,Bardziński,5106137005
4071,4071,,Bazyli,Capałła,
4072,4072,,Leszek,Arciszewski,
4073,4073,,Norbert,Orawiec,
4074,4074,,Wiktor,Gutkowski,
4075,4075,,Justyn,Banach,
4076,4076,,Piotr,Schuster-Kruk,
4077,4077,,Janusz,Bucior,
4078,4078,,Otton,Gac,
4079,4079,Kornel Waligórski z o.o.,Kornel,Waligórski,1439308557
4080,4080,Teodor Bryk z o.o.,Teodor,Bryk,7287263155
4081,4081,,Marian,Sosnowski,
4082,4082,,Justyn,Horodyński,
4083,4083,,Kornel,Stanek,
4084,4084,,Zdzisław,Bogusz,
4085,4085,,Narcyz,Bachman,
4086,4086,Edwin Podgurski z o.o.,Edwin,Podgurski,8244031691
4087,4087,,Zbigniew,Kosina,
4088,4088,,Adolf,Bobicki,
4089,4089,,Bolesław,Mrozek,
4090,4090,Włodzimierz Barczyk z o.o.,Włodzimierz,Barczyk,1151432239
4091,4091,Tytus Piro z o.o.,Tytus,Piro,1831002518
4092,4092,,Karol,Arwaniti,
4093,4093,Emanuel Wład z o.o.,Emanuel,Wład,5879805763
4094,4094,,Rajmund,Jeszke,
4095,4095,,Marek,Bartkowiak,
4096,4096,,Bronisław,Mączyński,
4097,4097,,Zygmunt,Kochański,
4098,4098,,Hugo,Bogusławski,
4099,4099,Julian Abratowski z o.o.,Julian,Abratowski,1228110459
4100,4100,Iwo Spychalski z o.o.,Iwo,Spychalski,7174804773
4101,4101,,Julian,Wartha,
4102,4102,,Bruno,Bunsch,
4103,4103,Rudolf Gadomski z o.o.,Rudolf,Gadomski,6885773039
4104,4104,,Stanisław,Gościewicz,
4105,4105,Narcyz Kmicic-Skrzyński z o.o.,Narcyz,Kmicic-Skrzyński,5916192281
4106,4106,Wilhelm Blatkiewicz z o.o.,Wilhelm,Blatkiewicz,7942954598
4107,4107,,Wacław,Knapp,
4108,4108,Anastazy Atlas z o.o.,Anastazy,Atlas,1143588201
4109,4109,Osman Kucza z o.o.,Osman,Kucza,1627700897
4110,4110,,Mikołaj,Sucharski,
4111,4111,,Roman,Bryk,
4112,4112,,Fuad,Biegański,
4113,4113,,Bronisław,Mielęcki,
4114,4114,,Jakub,Florek,
4115,4115,Korneliusz Koziełło z o.o.,Korneliusz,Koziełło,8523678931
4116,4116,Ferdynand Krzymiński z o.o.,Ferdynand,Krzymiński,7575428239
4117,4117,Edwin Winicki z o.o.,Edwin,Winicki,9315103762
4118,4118,,Stefan,Batycki,
4119,4119,,Marian,Maciejowski,
4120,4120,,August,Dańkowski,
4121,4121,Stanisław Bukowiecki z o.o.,Stanisław,Bukowiecki,7485490288
4122,4122,Marian Fuchs z o.o.,Marian,Fuchs,2886604422
4123,4123,,Franciszek,Wilczyński,
4124,4124,Anastazy Barwiołek z o.o.,Anastazy,Barwiołek,5272074000
4125,4125,Maria Szklarek z o.o.,Maria,Szklarek,4357864338
4126,4126,,Ottokar,Sanojca,
4127,4127,Gustaw Mikołajczyk z o.o.,Gustaw,Mikołajczyk,7478266721
4128,4128,,Emilian,Misiurewicz,
4129,4129,,Tadeusz,Komarnicki,
4130,4130,Wiesław Mikołajczyk z o.o.,Wiesław,Mikołajczyk,4668086038
4131,4131,,Otton,Konieczny,
4132,4132,,Juliusz,Słabicki,
4133,4133,Gerard Jełowicki z o.o.,Gerard,Jełowicki,1187473828
4134,4134,Hipolit Lepszy z o.o.,Hipolit,Lepszy,2397456760
4135,4135,,Edward,Zachert-Okrzanowski,
4136,4136,,Modest,Narbutt-Łuczyński,
4137,4137,,Stefan,Herman,
4138,4138,,Bohdan,Balcewicz,
4139,4139,Erwin Dubiski z o.o.,Erwin,Dubiski,7436095346
4140,4140,,Wilhelm,Jeleń,
4141,4141,,Maksymilian,Stępkowski,
4142,4142,,Jędrzej,Wir-Konas,
4143,4143,,Artur,Meÿer,
4144,4144,,Bronisław,Eggers,
4145,4145,,Heliodor,Szyszka,
4146,4146,Gabriel Eile z o.o.,Gabriel,Eile,5842632072
4147,4147,Kanty Kras z o.o.,Kanty,Kras,9365094685
4148,4148,,Rajmund,Zaniewski,
4149,4149,,Tadeusz,Berezowski,
4150,4150,,Ferdynand,Hinterhoff,
4151,4151,,Alfons,Czartoryski,
4152,4152,,Chrystian,Kwiatkowski,
4153,4153,Kazimierz Peretiakowicz z o.o.,Kazimierz,Peretiakowicz,4200765724
4154,4154,,Leon,Krawczyk,
4155,4155,Bazyli Wieruszewski z o.o.,Bazyli,Wieruszewski,6156950991
4156,4156,Marian Nałęcz-Nieniewski z o.o.,Marian,Nałęcz-Nieniewski,2472487757
4157,4157,Teofil Eggers z o.o.,Teofil,Eggers,9858794454
4158,4158,,Marek,Siwiec,
4159,4159,Erazm Czerkawski z o.o.,Erazm,Czerkawski,6918486324
4160,4160,Michał Kiełbasiński z o.o.,Michał,Kiełbasiński,6825009975
4161,4161,Józef Piltz z o.o.,Józef,Piltz,9538491210
4162,4162,Teofil Galos z o.o.,Teofil,Galos,7592037698
4163,4163,,Olgierd,Biesiadecki,
4164,4164,,Jan,Wilczak,
4165,4165,Chrystian Ulrych z o.o.,Chrystian,Ulrych,7719813465
4166,4166,Włodzimierz Mrowec z o.o.,Włodzimierz,Mrowec,3802954717
4167,4167,Witold Majewski z o.o.,Witold,Majewski,6808784023
4168,4168,,Marek,Drzewiecki,
4169,4169,,Euzebiusz,Ślepecki,
4170,4170,,Tadeusz,Sznuk,
4171,4171,Hipolit Kulik z o.o.,Hipolit,Kulik,3508677765
4172,4172,,Konstanty,Grączykowski,
4173,4173,,Heliodor,Orawiec,
4174,4174,Bazyli Wartha z o.o.,Bazyli,Wartha,7033799239
4175,4175,,Ferdynand,Karczewski,
4176,4176,,Modest,Laliczyński,
4177,4177,Iwo Balko z o.o.,Iwo,Balko,1441551814
4178,4178,,Marcin,Babiarz,
4179,4179,Lech Makowski z o.o.,Lech,Makowski,4958901504
4180,4180,,Kazimierz,Bałaszeskul,
4181,4181,Maria Kołłątaj-Srzednicki z o.o.,Maria,Kołłątaj-Srzednicki,8496670483
4182,4182,,Wacław,Hermanowski,
4183,4183,Fryderyk Rudziński z o.o.,Fryderyk,Rudziński,4153186016
4184,4184,,Zygmunt,Abratowski,
4185,4185,,Alfons,Szepieniec,
4186,4186,Mikołaj Buchowiecki z o.o.,Mikołaj,Buchowiecki,1692418971
4187,4187,,Dobiesław,Becker,
4188,4188,,Marcin,Budzik,
4189,4189,,Wilhelm,Kodrębski,
4190,4190,Michał Sołtan z o.o.,Michał,Sołtan,6160178905
4191,4191,Ksawery Świderski z o.o.,Ksawery,Świderski,9809834853
4192,4192,Czesław Stanek z o.o.,Czesław,Stanek,1798880740
4193,4193,Leon Moraczewski z o.o.,Leon,Moraczewski,2369327509
4194,4194,Justyn Duch z o.o.,Justyn,Duch,4526190385
4195,4195,,Marek,Misiurewicz,
4196,4196,Filip Tessaro z o.o.,Filip,Tessaro,9771094195
4197,4197,Jakub Bielecki z o.o.,Jakub,Bielecki,4286071999
4198,4198,Leszek Wollen z o.o.,Leszek,Wollen,6749495370
4199,4199,Norbert Olszewski z o.o.,Norbert,Olszewski,8084175061
4200,4200,Osman Pajączkowski-Dydyński z o.o.,Osman,Pajączkowski-Dydyński,1904678401
4201,4201,Zygfryd Dzierżykraj-Morawski z o.o.,Zygfryd,Dzierżykraj-Morawski,8427994142
4202,4202,,Wilhelm,Peretiakowicz,
4203,4203,,Marcin,Krzyczkowski,
4204,4204,,Henryk,Janowski,
4205,4205,,Stefan,Cypryszewski,
4206,4206,Maksymilian Bończa-Tomaszewski z o.o.,Maksymilian,Bończa-Tomaszewski,4961966424
4207,4207,,Adam,Bober,
4208,4208,Emil Marszewski z o.o.,Emil,Marszewski,4401216288
4209,4209,,Heliodor,Ostrowski,
4210,4210,,Emil,Zahorski,
4211,4211,Filip Krzymiński z o.o.,Filip,Krzymiński,9857606661
4212,4212,,Medard,Socha,
4213,4213,,Kornel,Langrod,
4214,4214,,Andrzej,Terlecki,
4215,4215,Jarosław Wyżykowski z o.o.,Jarosław,Wyżykowski,5956949031
4216,4216,,Andrzej,Czikel,
4217,4217,,Wojciech,Wysłouch,
4218,4218,Ksawery Ciepichałł z o.o.,Ksawery,Ciepichałł,3043743248
4219,4219,Stefan Bryk z o.o.,Stefan,Bryk,4132217747
4220,4220,Emanuel Cegielski z o.o.,Emanuel,Cegielski,4558077425
4221,4221,Leonard Mach z o.o.,Leonard,Mach,5961963021
4222,4222,,Tadeusz,Witwicki,
4223,4223,,Gabriel,Sopoćko,
4224,4224,,Julian,Calewski,
4225,4225,Zdzisław Wenzel z o.o.,Zdzisław,Wenzel,9641281571
4226,4226,Ferdynand Mazurek z o.o.,Ferdynand,Mazurek,2635191482
4227,4227,Gwidon Leukos-Kowalski z o.o.,Gwidon,Leukos-Kowalski,6034735554
4228,4228,Ottokar Bartelmus z o.o.,Ottokar,Bartelmus,4928245267
4229,4229,Zbigniew Pająk z o.o.,Zbigniew,Pająk,3602468943
4230,4230,Mieczysław Wróbel z o.o.,Mieczysław,Wróbel,3341065198
4231,4231,,Emil,Litwinowicz,
4232,4232,Ottokar Matzner z o.o.,Ottokar,Matzner,1450919124
4233,4233,,Bazyli,Dindorf-Ankowicz,
4234,4234,,Ryszard,Wołowski,
4235,4235,Rafał Bielejec z o.o.,Rafał,Bielejec,4569707721
4236,4236,,Jerzy,Ziętkiewicz,
4237,4237,,Plato,Stokowski,
4238,4238,,Tomasz,Zabierzowski,
4239,4239,Marian Bartosiewicz z o.o.,Marian,Bartosiewicz,2413085126
4240,4240,Albert Kuropieska z o.o.,Albert,Kuropieska,9338164037
4241,4241,,Jan,Barczyk,
4242,4242,,Zygmunt,Wądołkowski,
4243,4243,,Stefan,Maszadro,
4244,4244,,Zenon,Passendorfer,
4245,4245,,Osman,Cepa,
4246,4246,Janusz Buczek z o.o.,Janusz,Buczek,1463750154
4247,4247,,Piotr,Bernatowicz,
4248,4248,Rajmund Englisch z o.o.,Rajmund,Englisch,6979431219
4249,4249,,Ksawery,Murdza,
4250,4250,Medard Borwicz z o.o.,Medard,Borwicz,9023268958
4251,4251,,Emanuel,Koziński,
4252,4252,,Henryk,Zwonarz,
4253,4253,Rafał Andrusiewicz z o.o.,Rafał,Andrusiewicz,4964798109
4254,4254,Ferdynand Przychocki z o.o.,Ferdynand,Przychocki,3667659998
4255,4255,,Xawery,Len,
4256,4256,,Michał,Kolmer,
4257,4257,,Teofil,Wieruszewski,
4258,4258,Fuad Prus-Więckowski z o.o.,Fuad,Prus-Więckowski,6866141847
4259,4259,Narcyz Samójłowicz-Salamonowicz z o.o.,Narcyz,Samójłowicz-Salamonowicz,1004649082
4260,4260,,Felicjan,Dadlez,
4261,4261,Stefan Trepto z o.o.,Stefan,Trepto,8232152054
4262,4262,Andrzej Kruk-Śmigla z o.o.,Andrzej,Kruk-Śmigla,6770597780
4263,4263,,Sylwester,Alter,
4264,4264,,Roman,Sosnowski,
4265,4265,,Gerard,Węglowski,
4266,4266,Mikołaj Ralski z o.o.,Mikołaj,Ralski,9113540512
4267,4267,,Marceli,Tabisz,
4268,4268,Melchior Arczyński z o.o.,Melchior,Arczyński,3648398498
4269,4269,,Erazm,Wyrwiński,
4270,4270,,Alfred,Kustroń,
4271,4271,,Bazyli,Chełchowski,
4272,4272,,Gustaw,Algajer,
4273,4273,,Zenon,Pachucki,
4274,4274,Stanisław Baraniecki z o.o.,Stanisław,Baraniecki,7634116860
4275,4275,,Jarosław,Hausner,
4276,4276,,Piotr,Scazighino,
4277,4277,,Wiktor,Barcikowski,
4278,4278,Feliks Łakomy z o.o.,Feliks,Łakomy,9670997770
4279,4279,Zygfryd Polityński z o.o.,Zygfryd,Polityński,1334416665
4280,4280,,Sylwester,Barcikowski,
4281,4281,,Albert,Achmatowicz,
4282,4282,,Rajmund,Smólski,
4283,4283,,Kazimierz,Gościewicz,
4284,4284,,Hipolit,Jeleń,
4285,4285,,Wilhelm,Raypert,
4286,4286,Piotr Bukraba z o.o.,Piotr,Bukraba,7593476493
4287,4287,Teofil Bilor z o.o.,Teofil,Bilor,1594613006
4288,4288,,Leonard,Markert,
4289,4289,Andrzej Bieńkowski z o.o.,Andrzej,Bieńkowski,2628100544
4290,4290,Plato Niedzielski z o.o.,Plato,Niedzielski,4457278709
4291,4291,,Hugo,Tarchalski,
4292,4292,,Osman,Olędzki,
4293,4293,Tomasz Bagieński z o.o.,Tomasz,Bagieński,8241896231
4294,4294,,Rajmund,Kijak,
4295,4295,,Lesław,Rakowski,
4296,4296,Roman Kitlas z o.o.,Roman,Kitlas,8836649649
4297,4297,Anastazy Szempliński z o.o.,Anastazy,Szempliński,4380072768
4298,4298,Gwidon Montwiłło z o.o.,Gwidon,Montwiłło,8337794996
4299,4299,,Julian,Kiszkowski,
4300,4300,Medard Machowski z o.o.,Medard,Machowski,1327396773
4301,4301,Edmund Czapliński z o.o.,Edmund,Czapliński,1835626065
4302,4302,Felicjan Pacześniak z o.o.,Felicjan,Pacześniak,7462586033
4303,4303,,Wiesław,Kucza,
4304,4304,,Ferdynand,Lipiński,
4305,4305,,Filip,Błotnicki,
4306,4306,Sylwester Grączykowski z o.o.,Sylwester,Grączykowski,8087404342
4307,4307,,Walery,Orłoś,
4308,4308,,Marek,Romiszewski,
4309,4309,,Lucjan,Matukin,
4310,4310,Paweł Gatty-Kostyal z o.o.,Paweł,Gatty-Kostyal,3432744611
4311,4311,Teodor Antonowicz z o.o.,Teodor,Antonowicz,7172304141
4312,4312,,Hugo,Niemira,
4313,4313,,Czesław,Sucharski,
4314,4314,Bolesław Jarzębiński z o.o.,Bolesław,Jarzębiński,9077914593
4315,4315,,Gustaw,Berezowski,
4316,4316,,Fryderyk,Kościuk,
4317,4317,,Feliks,Jarosz-Kamionka,
4318,4318,Lech Pasternak z o.o.,Lech,Pasternak,5904312545
4319,4319,,Roman,Błażejewski,
4320,4320,,Jędrzej,Trzasko-Durski,
4321,4321,,Herman,Bończa-Tomaszewski,
4322,4322,Juliusz Mroziński z o.o.,Juliusz,Mroziński,8611431394
4323,4323,,Adam,Pszonczak,
4324,4324,Bruno Janus z o.o.,Bruno,Janus,8216606603
4325,4325,,Lesław,Kras,
4326,4326,,Walery,Ostafin,
4327,4327,,Michał,Nekanda-Trepka,
4328,4328,Sylwester Paszkiewicz z o.o.,Sylwester,Paszkiewicz,7208910414
4329,4329,Melchior Brzozowski z o.o.,Melchior,Brzozowski,5171715668
4330,4330,,Rajmund,Boruszczak,
4331,4331,,Korneliusz,Mielęcki,
4332,4332,Hieronim Krzeczunowicz z o.o.,Hieronim,Krzeczunowicz,8587964571
4333,4333,,Aleksander,Gruszecki,
4334,4334,,Jarosław,Kondrat,
4335,4335,,Maksymilian,Grączykowski,
4336,4336,Otton Wojtkiewicz z o.o.,Otton,Wojtkiewicz,7718175372
4337,4337,,Mikołaj,Arwaniti,
4338,4338,Brunon Czernicki z o.o.,Brunon,Czernicki,7298808008
4339,4339,Karol Kuncewicz z o.o.,Karol,Kuncewicz,5718039728
4340,4340,Aleksander Krywko z o.o.,Aleksander,Krywko,1055969130
4341,4341,,Łucjan,Maciejowski,
4342,4342,,Korneliusz,Skoczylas,
4343,4343,,Leszek,Duch,
4344,4344,Feliks Szenajch z o.o.,Feliks,Szenajch,7519686386
4345,4345,Zbigniew Plesner z o.o.,Zbigniew,Plesner,6830759980
4346,4346,,Henryk,Rola-Żymierski,
4347,4347,,Emanuel,Biestek,
4348,4348,,Korneliusz,Bittner,
4349,4349,,Marcin,Berger,
4350,4350,,Fryderyk,Uklański,
4351,4351,,Heliodor,Zdanowski,
4352,4352,Hipolit Piłsudski z o.o.,Hipolit,Piłsudski,5876595250
4353,4353,,Justyn,Szklarek,
4354,4354,,Witold,Świętochowski,
4355,4355,,Lesław,Bąk,
4356,4356,Janusz Karczewski z o.o.,Janusz,Karczewski,6970197994
4357,4357,,Aleksander,Stępkowski,
4358,4358,,Bolesław,Budzianowski,
4359,4359,,Szczęsny,Ekert,
4360,4360,,Jerzy,Brągiel,
4361,4361,,Korneliusz,Wilczyński,
4362,4362,Tomasz Veltze z o.o.,Tomasz,Veltze,7628958381
4363,4363,Edwin Bartkowiak z o.o.,Edwin,Bartkowiak,1903069453
4364,4364,,Juliusz,Fabijanowski,
4365,4365,August Nalepa z o.o.,August,Nalepa,8119504508
4366,4366,Kornel Wołkowicki z o.o.,Kornel,Wołkowicki,3007737376
4367,4367,Kazimierz Rapacki z o.o.,Kazimierz,Rapacki,6912267620
4368,4368,,Janusz,Weyde,
4369,4369,,Kazimierz,Zborzil,
4370,4370,Cezary Ostrowski z o.o.,Cezary,Ostrowski,5751373680
4371,4371,Roman Szczerba-Likiernik z o.o.,Roman,Szczerba-Likiernik,4943245590
4372,4372,,Medard,Płatek,
4373,4373,Jakub Drapella z o.o.,Jakub,Drapella,5598671592
4374,4374,,Rafał,Taczak,
4375,4375,,Marceli,Orlicz-Dreszer,
4376,4376,Stanisław Chełchowski z o.o.,Stanisław,Chełchowski,4715770874
4377,4377,,Fryderyk,Undas,
4378,4378,Ignacy Świątecki z o.o.,Ignacy,Świątecki,5228322094
4379,4379,,Włodzimierz,Jakubowski,
4380,4380,,Maksymilian,Capałła,
4381,4381,,Karol,Łowczowski,
4382,4382,,Romuald,Liebich,
4383,4383,Edward Belohlavek z o.o.,Edward,Belohlavek,7002769367
4384,4384,,Kanty,Stempniewicz,
4385,4385,Janusz Bujnicki z o.o.,Janusz,Bujnicki,3678007097
4386,4386,,Sergiusz,Zawadzki,
4387,4387,,Michał,Kurnatowski,
4388,4388,,Marek,Prochownik,
4389,4389,,Erazm,Jampolski,
4390,4390,,Alfred,Ralski,
4391,4391,,Hugo,Korniłowicz,
4392,4392,Adolf Bujak z o.o.,Adolf,Bujak,9685854642
4393,4393,,Ignacy,Fedórko,
4394,4394,Leon Żurakowski z o.o.,Leon,Żurakowski,4835834645
4395,4395,,Gabriel,Piwnicki,
4396,4396,,Franciszek,Kotlarski,
4397,4397,,Sergiusz,Choiński-Dzieduszycki,
4398,4398,,Maksymilian,Rachmistruk,
4399,4399,,Janusz,Kochański,
4400,4400,Medard Cygan z o.o.,Medard,Cygan,7695575881
4401,4401,Paweł Petri z o.o.,Paweł,Petri,8549246700
4402,4402,,Ludomił,Borkowski,
4403,4403,,Paweł,Majlich,
4404,4404,,Feliks,Gross,
4405,4405,,Edmund,Lewandowski,
4406,4406,,Bertold,Maciejowicz,
4407,4407,,Bronisław,Marecki,
4408,4408,,Gabriel,Piwnicki,
4409,4409,,Narcyz,Kłopotowski,
4410,4410,,Rafał,Wilczak,
4411,4411,,Paweł,Lipcsey-Steiner,
4412,4412,,Olgierd,Algajer,
4413,4413,,Ernest,Bolesławski,
4414,4414,,Karol,Getter,
4415,4415,,Gwidon,Piotrowski,
4416,4416,,Teofil,Nizieński,
4417,4417,Medard Strumph-Wojtkiewicz z o.o.,Medard,Strumph-Wojtkiewicz,5160204497
4418,4418,Bazyli Serednicki z o.o.,Bazyli,Serednicki,9678741810
4419,4419,,Stefan,Rybak,
4420,4420,,Bohdan,Veltze,
4421,4421,Kazimierz Opatrny z o.o.,Kazimierz,Opatrny,2453906627
4422,4422,Walerian Gawlik z o.o.,Walerian,Gawlik,9990589916
4423,4423,,Fryderyk,Wyskota-Zakrzewski,
